night,n_bars_h1,n_bars_h2,h1_high,h1_low,entry_ts,entry_mid,entry_spread,exit_ts,exit_mid,exit_spread,midpoint,dev_pips,side,traded,entry_px,exit_px,gross_pips,spread_cost_pips,net_pips,year
2024-10-21,239,240.0,1.10524,1.10363,2024-10-22 01:59:00+00:00,1.10378,0.0001965909090909,2024-10-22 05:59:00+00:00,1.103965,0.0001652631578947,1.104435,-6.550000000000722,BUY,True,1.1038782954545454,1.1038823684210528,1.8500000000010175,3.618540669856,-1.7685406698549824,2024
2024-10-22,239,239.0,1.106595,1.105015,2024-10-23 01:59:00+00:00,1.10526,0.0001912790697674,2024-10-23 05:59:00+00:00,1.1058150000000002,0.0001709090909091,1.1058050000000001,-5.450000000002397,BUY,True,1.1053556395348836,1.1057295454545457,5.5500000000030525,3.621881606765,1.9281183932380523,2024
2024-10-30,240,240.0,1.1010050000000002,1.0985300000000002,2024-10-31 01:59:00+00:00,1.098975,0.0001569491525423,2024-10-31 05:59:00+00:00,1.09967,0.0001829166666666,1.0997675000000002,-7.925000000001958,BUY,True,1.0990534745762712,1.0995785416666666,6.9499999999989015,3.398658192089,3.5513418079099015,2024
2024-11-04,238,240.0,1.1030950000000002,1.101,2024-11-05 01:59:00+00:00,1.102845,0.0002007407407407,2024-11-05 05:59:00+00:00,1.102595,0.0002117142857142,1.1020475,7.975000000000065,SELL,True,1.1027446296296297,1.1027008571428571,2.500000000000835,4.124550264549,-1.6245502645481649,2024
2024-11-07,237,240.0,1.109185,1.10695,2024-11-08 01:59:00+00:00,1.1073400000000002,0.0002398529411764,2024-11-08 05:59:00+00:00,1.1076100000000002,0.0002063157894737,1.1080675000000002,-7.27499999999992,BUY,True,1.1074599264705884,1.1075068421052634,2.6999999999999247,4.461687306501,-1.7616873065010754,2024
2024-11-10,236,240.0,1.105035,1.1026600000000002,2024-11-11 01:59:00+00:00,1.10448,0.0002295588235294,2024-11-11 05:59:00+00:00,1.1035150000000002,0.0002394999999999,1.1038475,6.324999999998138,SELL,True,1.1043652205882353,1.10363475,9.649999999996606,4.690588235292999,4.9594117647036065,2024
2024-11-11,236,240.0,1.1029750000000005,1.1008650000000002,2024-11-12 01:59:00+00:00,1.1009700000000002,0.0002265217391304,2024-11-12 05:59:00+00:00,1.100445,0.0002107865168539,1.1019200000000002,-9.500000000000064,BUY,True,1.1010832608695653,1.100339606741573,-5.250000000003308,4.373082559843,-9.623082559846306,2024
2024-11-13,237,240.0,1.10495,1.10278,2024-11-14 01:59:00+00:00,1.1045250000000002,0.0002332222222222,2024-11-14 05:59:00+00:00,1.102945,0.0001985714285713,1.103865,6.6000000000010495,SELL,True,1.1044083888888891,1.1030442857142857,15.800000000001369,4.317936507935,11.482063492066368,2024
2024-11-17,236,240.0,1.103615,1.101285,2024-11-18 01:59:00+00:00,1.1032700000000002,0.0002028888888888,2024-11-18 05:59:00+00:00,1.103405,0.0001992592592592,1.1024500000000002,8.20000000000043,SELL,True,1.1031685555555557,1.1035046296296296,-1.349999999997742,4.0214814814799995,-5.371481481477741,2024
2024-11-20,238,240.0,1.1080450000000002,1.1066700000000005,2024-11-21 01:59:00+00:00,1.107935,0.0002335,2024-11-21 05:59:00+00:00,1.109235,0.0002136363636363,1.1073575000000004,5.7749999999945345,SELL,True,1.1078182499999998,1.1093418181818182,-13.000000000000789,4.471363636363,-17.47136363636379,2024
2024-11-21,238,240.0,1.1145300000000002,1.11091,2024-11-22 01:59:00+00:00,1.11448,0.0002329885057471,2024-11-22 05:59:00+00:00,1.11314,0.0002285294117646,1.1127200000000002,17.599999999997618,SELL,True,1.1143635057471264,1.1132542647058823,13.399999999998968,4.615179175117,8.784820824881969,2024
2024-11-24,235,240.0,1.1169950000000002,1.11454,2024-11-25 01:59:00+00:00,1.114945,0.0001996610169491,2024-11-25 05:59:00+00:00,1.11407,0.0002117999999999,1.1157675,-8.224999999999483,BUY,True,1.1150448305084746,1.1139641,-8.750000000001812,4.114610169490001,-12.864610169491812,2024
2024-11-26,236,240.0,1.1105,1.1016750000000002,2024-11-27 01:59:00+00:00,1.101805,0.0002113580246913,2024-11-27 05:59:00+00:00,1.1036450000000002,0.0002104081632653,1.1060875000000001,-42.825000000001886,BUY,True,1.1019106790123456,1.1035397959183675,18.40000000000286,4.217661879566,14.182338120436858,2024
2024-11-28,236,240.0,1.10452,1.10151,2024-11-29 01:59:00+00:00,1.1023200000000002,0.0002233333333333,2024-11-29 05:59:00+00:00,1.102235,0.0002178947368421,1.103015,-6.9499999999989015,BUY,True,1.102431666666667,1.102126052631579,-0.8500000000011276,4.412280701754,-5.262280701755127,2024
2024-12-01,235,240.0,1.10224,1.100415,2024-12-02 01:59:00+00:00,1.102045,0.0001977777777777,2024-12-02 05:59:00+00:00,1.10229,0.0002128205128205,1.1013275,7.174999999999265,SELL,True,1.101946111111111,1.1023964102564103,-2.4500000000005073,4.105982905982,-6.555982905982507,2024
2024-12-02,236,240.0,1.10126,1.099555,2024-12-03 01:59:00+00:00,1.10099,0.0002281538461538,2024-12-03 05:59:00+00:00,1.1007250000000002,0.0002311666666666,1.1004075,5.824999999999303,SELL,True,1.100875923076923,1.1008405833333335,2.6499999999973767,4.593205128204,-1.943205128206623,2024
